@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
3111,'2018/02/22 16:22:38:936',14,0.726907,0.726907,0.726907,0.726907,0.726907,0.726907,0.726907,0.726907,1.621646,1.621646,1.621646,1.621646,1.621646,1.621646,1.621646,2.093508,2.093508,2.093508,2.093508,2.093508,2.199787,2.199787,2.199787,2.199787,1.974149,1.974149,1.974149,1.749335,1.749335,1.749335,1.752749,1.752749,1.737718,1.737718,1.528448,1.528448,1.186759,1.186759,0.913153,0.931075,0.931075,1.084352,1.123004,0.998568,0.761287,0.481418,0.237037,0.118502,0.165626,0.246756,0.286693,0.204383,0.039185,0.135287,0.295198,0.342516,0.265583,0.250963,0.299833,0.209203,0.15196,0.191214,0.136072,0.148081,0.076309,0.06142,0.089261,0.100082,0.078355,0.053872,0.117059,0.077944,0.048545,0.052731,0.088426,0.075021,0.067581,0.084612,0.073916,0.075766,0.062851,0.054047,0.044825,0.036411,0.02736,0.023414,0.012214,0.009285,0.009913,0.005924,0.007925,0.005484,0.004214,0.004495,0.006603,0.003749,0.004824,0.003234,0.003856,0.005087,0.003593,0.002987,0.003595,0.00389,3
3112,'2018/02/22 16:22:38:953',14,0.86488,0.86488,0.86488,0.86488,0.86488,0.86488,0.86488,0.86488,0.421207,0.421207,0.421207,0.421207,0.421207,0.421207,0.421207,2.330192,2.330192,2.330192,2.330192,2.330192,5.019498,5.019498,5.019498,5.019498,6.57101,6.57101,6.57101,6.630403,6.630403,6.630403,5.290249,5.290249,3.061761,3.061761,1.209958,1.209958,1.64804,1.64804,2.43127,2.793663,2.793663,2.655314,2.119939,1.380808,0.648194,0.133345,0.313588,0.445787,0.396897,0.175014,0.128311,0.338759,0.20057,0.066534,0.171269,0.283606,0.227094,0.159784,0.177543,0.042879,0.06184,0.09091,0.130659,0.075354,0.066221,0.048319,0.0933,0.091553,0.052397,0.029885,0.033585,0.059769,0.093121,0.112843,0.038296,0.063593,0.064915,0.061502,0.11497,0.051782,0.04929,0.068169,0.077178,0.041996,0.025813,0.033922,0.016675,0.014561,0.008891,0.007247,0.007505,0.006815,0.005649,0.009355,0.008463,0.006247,0.004906,0.003896,0.006887,0.007043,0.004594,0.003772,0.006425,0.005464,3
3113,'2018/02/22 16:22:38:969',14,0.691903,0.691903,0.691903,0.691903,0.691903,0.691903,0.691903,0.691903,3.488478,3.488478,3.488478,3.488478,3.488478,3.488478,3.488478,5.884624,5.884624,5.884624,5.884624,5.884624,7.423147,7.423147,7.423147,7.423147,7.501495,7.501495,7.501495,6.102304,6.102304,6.102304,4.603613,4.603613,4.786888,4.786888,4.613812,4.613812,3.388868,3.388868,1.892738,1.000663,1.000663,0.557668,0.250969,0.301204,0.377568,0.363259,0.286436,0.073141,0.269562,0.47904,0.501508,0.338911,0.184284,0.175072,0.185432,0.117999,0.199782,0.157006,0.115865,0.175937,0.034612,0.079923,0.146582,0.151967,0.106608,0.059167,0.096425,0.192793,0.137862,0.05158,0.071079,0.019457,0.052318,0.076064,0.050215,0.029818,0.049618,0.046791,0.020966,0.082582,0.054431,0.077756,0.088728,0.046716,0.017745,0.018974,0.011713,0.017058,0.004514,0.008228,0.014211,0.009695,0.004509,0.009422,0.008538,0.005695,0.008462,0.005652,0.007485,0.006009,0.006283,0.005741,0.006664,0.005381,3
3114,'2018/02/22 16:22:38:986',14,0.873604,0.873604,0.873604,0.873604,0.873604,0.873604,0.873604,0.873604,2.394975,2.394975,2.394975,2.394975,2.394975,2.394975,2.394975,3.195287,3.195287,3.195287,3.195287,3.195287,4.247169,4.247169,4.247169,4.247169,6.818481,6.818481,6.818481,8.529393,8.529393,8.529393,8.220843,8.220843,5.770859,5.770859,2.338877,2.338877,3.200876,3.200876,3.85277,3.697689,3.697689,3.416906,2.984467,2.114999,0.971368,0.139574,0.231927,0.395198,0.382634,0.246146,0.147203,0.134029,0.149841,0.113291,0.155069,0.25364,0.286323,0.285341,0.214035,0.102865,0.035191,0.114532,0.137047,0.220035,0.114871,0.090236,0.048604,0.033116,0.048672,0.164202,0.166863,0.207481,0.114202,0.07286,0.08602,0.054251,0.052131,0.056712,0.07553,0.0802,0.058659,0.060339,0.044279,0.036766,0.035841,0.037248,0.02088,0.022513,0.013242,0.010687,0.006786,0.005607,0.012575,0.012191,0.014516,0.007676,0.005735,0.005865,0.011448,0.011468,0.006786,0.005011,0.009193,0.009349,3
3115,'2018/02/22 16:22:39:002',14,1.118924,1.118924,1.118924,1.118924,1.118924,1.118924,1.118924,1.118924,2.956871,2.956871,2.956871,2.956871,2.956871,2.956871,2.956871,4.299551,4.299551,4.299551,4.299551,4.299551,5.42627,5.42627,5.42627,5.42627,5.938793,5.938793,5.938793,5.654985,5.654985,5.654985,4.73352,4.73352,3.543044,3.543044,2.244716,2.244716,1.317218,1.317218,1.875864,8.980359,8.980359,15.037406,18.55467,19.537928,18.008036,13.772491,6.517647,2.730164,3.844362,3.170508,2.376139,0.910312,0.792985,1.338197,1.358629,0.803993,1.002525,0.686442,0.239586,0.315897,0.196043,0.122765,0.151313,0.192963,0.393605,0.386428,0.32524,0.441484,0.253428,0.320101,0.148519,0.644351,0.177332,0.026035,0.12966,0.159732,0.1281,0.56073,0.095732,0.097994,0.151784,0.068346,0.029716,0.062082,0.057159,0.204498,0.031885,0.075092,0.178159,0.027184,0.050458,0.027652,0.090146,0.02339,0.116751,0.02199,0.043146,0.03345,0.049196,0.088827,0.037416,0.026795,0.040525,0.066825,3
3116,'2018/02/22 16:22:39:019',14,0.551839,0.551839,0.551839,0.551839,0.551839,0.551839,0.551839,0.551839,0.997063,0.997063,0.997063,0.997063,0.997063,0.997063,0.997063,0.794767,0.794767,0.794767,0.794767,0.794767,1.367212,1.367212,1.367212,1.367212,2.604432,2.604432,2.604432,3.766465,3.766465,3.766465,4.183296,4.183296,3.841214,3.841214,3.276612,3.276612,2.573086,2.573086,5.581676,3.176423,3.176423,11.879789,19.965137,23.909597,24.769138,22.694464,17.075871,5.953599,9.34464,9.155111,6.688499,4.300656,2.276499,1.909688,3.493168,3.473261,1.971555,0.712358,0.817356,0.372594,0.135254,0.470173,0.699779,0.380012,0.236728,0.229943,0.43309,0.90775,0.808303,0.289453,0.221674,1.387052,0.215819,0.337403,0.172675,0.152329,0.310875,1.049219,0.175222,0.137874,0.127182,0.181236,0.115336,0.086812,0.14658,0.408648,0.060532,0.110006,0.385796,0.055938,0.122616,0.048888,0.215162,0.067023,0.224063,0.067143,0.112037,0.085611,0.105313,0.16495,0.095225,0.071401,0.093382,0.135458,3
3117,'2018/02/22 16:22:39:036',14,0.551839,0.551839,0.551839,0.551839,0.551839,0.551839,0.551839,0.551839,0.997063,0.997063,0.997063,0.997063,0.997063,0.997063,0.997063,0.794767,0.794767,0.794767,0.794767,0.794767,1.367212,1.367212,1.367212,1.367212,2.604432,2.604432,2.604432,3.766465,3.766465,3.766465,4.183296,4.183296,3.841214,3.841214,3.276612,3.276612,2.573086,2.573086,5.581676,3.176423,3.176423,11.879789,19.965137,23.909597,24.769138,22.694464,17.075871,5.953599,9.34464,9.155111,6.688499,4.300656,2.276499,1.909688,3.493168,3.473261,1.971555,0.712358,0.817356,0.372594,0.135254,0.470173,0.699779,0.380012,0.236728,0.229943,0.43309,0.90775,0.808303,0.289453,0.221674,1.387052,0.215819,0.337403,0.172675,0.152329,0.310875,1.049219,0.175222,0.137874,0.127182,0.181236,0.115336,0.086812,0.14658,0.408648,0.060532,0.110006,0.385796,0.055938,0.122616,0.048888,0.215162,0.067023,0.224063,0.067143,0.112037,0.085611,0.105313,0.16495,0.095225,0.071401,0.093382,0.135458,3
3118,'2018/02/22 16:22:39:052',14,0.811909,0.811909,0.811909,0.811909,0.811909,0.811909,0.811909,0.811909,1.665525,1.665525,1.665525,1.665525,1.665525,1.665525,1.665525,1.632133,1.632133,1.632133,1.632133,1.632133,1.288966,1.288966,1.288966,1.288966,0.78466,0.78466,0.78466,0.293361,0.293361,0.293361,0.515826,0.515826,1.129359,1.129359,1.105829,1.105829,1.843741,1.843741,2.222524,0.457015,0.457015,6.051205,12.03965,16.055965,17.736027,17.108568,14.362252,10.209031,5.801014,1.008774,2.930414,1.844753,3.1962,4.015003,3.386541,1.817887,1.115051,1.467449,1.62916,0.986569,1.277897,0.387243,0.105418,0.616325,1.479566,1.32162,0.354462,0.225629,0.525714,0.268655,0.412152,0.808624,0.215614,0.192001,0.139357,0.14024,0.1343,0.53813,0.131443,0.234182,0.238889,0.072164,0.137973,0.104178,0.111094,0.181143,0.016709,0.048168,0.176783,0.034175,0.064068,0.048926,0.120689,0.025308,0.101369,0.028444,0.06371,0.063589,0.0437,0.073868,0.048124,0.055456,0.041369,0.057061,3
3119,'2018/02/22 16:22:39:069',14,0.928419,0.928419,0.928419,0.928419,0.928419,0.928419,0.928419,0.928419,1.934799,1.934799,1.934799,1.934799,1.934799,1.934799,1.934799,2.64104,2.64104,2.64104,2.64104,2.64104,2.851769,2.851769,2.851769,2.851769,2.631363,2.631363,2.631363,2.419175,2.419175,2.419175,2.103816,2.103816,1.217664,1.217664,0.63525,0.63525,1.374359,1.374359,2.561693,2.750014,2.750014,11.919204,18.405294,21.86433,22.604055,20.655884,15.80164,8.984953,6.130702,1.625307,4.424281,3.573775,1.903754,2.944781,1.673146,2.280369,1.730629,0.450771,0.702803,0.399721,0.460903,0.279255,0.658124,0.856947,0.395939,0.388906,0.553221,0.385593,0.280463,0.248753,0.481512,0.945734,0.262267,0.141,0.327309,0.271914,0.07822,0.870052,0.106777,0.096044,0.123161,0.155674,0.095867,0.103126,0.105892,0.27372,0.027458,0.07586,0.278676,0.036794,0.101995,0.029107,0.164295,0.035993,0.164996,0.029087,0.083322,0.071875,0.065953,0.122001,0.074104,0.05261,0.057223,0.095327,3
3120,'2018/02/22 16:22:39:086',14,0.50671,0.50671,0.50671,0.50671,0.50671,0.50671,0.50671,0.50671,1.013974,1.013974,1.013974,1.013974,1.013974,1.013974,1.013974,0.949436,0.949436,0.949436,0.949436,0.949436,1.000554,1.000554,1.000554,1.000554,1.118885,1.118885,1.118885,1.686686,1.686686,1.686686,2.319393,2.319393,2.905827,2.905827,2.672959,2.672959,1.058871,1.058871,4.920048,3.942145,3.942145,11.6265,19.592661,23.790119,25.07711,23.713463,19.568033,12.182946,2.549108,3.080872,1.918317,1.722366,1.470518,2.492117,3.332828,3.318695,3.882739,2.596663,0.54892,0.498635,0.535461,0.770335,0.903325,0.895731,0.53104,0.320181,0.439361,0.581356,0.425092,0.281977,0.512389,1.363554,0.273005,0.312768,0.225801,0.157021,0.24436,1.123665,0.085449,0.247902,0.109986,0.153104,0.063075,0.093998,0.148643,0.403004,0.054923,0.115732,0.391507,0.081967,0.126982,0.04994,0.216098,0.070577,0.238697,0.068168,0.115287,0.101291,0.099129,0.171646,0.107858,0.074467,0.092769,0.139935,3
3121,'2018/02/22 16:22:39:102',14,1.367886,1.367886,1.367886,1.367886,1.367886,1.367886,1.367886,1.367886,1.545835,1.545835,1.545835,1.545835,1.545835,1.545835,1.545835,0.88594,0.88594,0.88594,0.88594,0.88594,0.865375,0.865375,0.865375,0.865375,3.416261,3.416261,3.416261,6.041606,6.041606,6.041606,6.513355,6.513355,4.136967,4.136967,3.067236,3.067236,6.693027,6.693027,8.341672,14.153535,14.153535,25.706238,31.784155,34.460842,34.328175,31.393644,25.148533,14.367011,4.825323,5.809805,8.325404,5.028227,3.199221,1.760384,3.646086,7.35253,7.816562,3.631705,0.964584,1.089405,0.850586,0.43225,0.66848,0.714822,0.627273,0.447185,0.550791,0.313193,0.453599,0.236239,0.463483,3.65281,0.572738,0.073737,0.219345,0.33045,0.278635,2.821744,0.308179,0.417821,0.294149,0.352698,0.35506,0.181068,0.256542,1.259894,0.192071,0.345554,1.100348,0.230621,0.414995,0.157594,0.675314,0.220725,0.66801,0.215265,0.378509,0.266222,0.404188,0.53371,0.355056,0.227988,0.360601,0.422967,3
3122,'2018/02/22 16:22:39:119',14,0.725502,0.725502,0.725502,0.725502,0.725502,0.725502,0.725502,0.725502,2.327675,2.327675,2.327675,2.327675,2.327675,2.327675,2.327675,3.081333,3.081333,3.081333,3.081333,3.081333,2.905746,2.905746,2.905746,2.905746,3.282853,3.282853,3.282853,3.488526,3.488526,3.488526,4.638435,4.638435,6.367311,6.367311,3.182511,3.182511,7.898142,7.898142,5.187991,21.033678,21.033678,30.686291,35.649422,37.461033,36.492172,32.531532,24.439703,5.868315,10.810842,5.129259,1.949445,2.158457,0.876664,1.788218,5.332149,9.277157,9.072893,2.837694,1.819913,1.767254,1.329253,0.710441,0.81258,1.090332,1.643757,0.535979,0.659654,0.554496,0.57823,0.373208,0.978152,4.733958,1.288996,0.554296,0.386066,0.389719,0.561756,3.596303,0.393819,0.420518,0.236136,0.445787,0.463184,0.156402,0.442802,1.661361,0.253957,0.455038,1.336052,0.256575,0.583973,0.187759,0.928148,0.293216,0.819238,0.282531,0.522014,0.336664,0.516493,0.620667,0.445417,0.304145,0.447923,0.507454,3
3123,'2018/02/22 16:22:39:135',14,3.926787,3.926787,3.926787,3.926787,3.926787,3.926787,3.926787,3.926787,6.085537,6.085537,6.085537,6.085537,6.085537,6.085537,6.085537,6.936894,6.936894,6.936894,6.936894,6.936894,6.291264,6.291264,6.291264,6.291264,5.145951,5.145951,5.145951,5.338616,5.338616,5.338616,4.716535,4.716535,6.330571,6.330571,3.425879,3.425879,9.547739,9.547739,6.142345,22.312881,22.312881,31.99144,36.855328,38.534412,37.391365,33.155544,24.428581,5.792053,11.825978,3.382664,8.064173,6.147456,4.877324,4.44376,6.32417,9.771921,8.393846,2.197682,2.246114,0.579283,0.472887,0.339547,0.595991,0.785568,0.56895,0.979048,0.425976,0.57595,1.277992,0.751314,0.622935,4.932122,1.178311,0.70537,0.337636,0.406337,0.664451,3.976106,0.394529,0.273554,0.3169,0.580811,0.320004,0.271539,0.354599,1.769116,0.203493,0.546678,1.481691,0.188189,0.597785,0.269505,0.953664,0.257164,0.9518,0.250638,0.524721,0.384549,0.515629,0.696974,0.437048,0.330133,0.435043,0.566377,3
3124,'2018/02/22 16:22:39:153',14,10.189835,10.189835,10.189835,10.189835,10.189835,10.189835,10.189835,10.189835,20.447931,20.447931,20.447931,20.447931,20.447931,20.447931,20.447931,22.724056,22.724056,22.724056,22.724056,22.724056,22.721806,22.721806,22.721806,22.721806,20.246822,20.246822,20.246822,15.413785,15.413785,15.413785,11.168682,11.168682,8.817015,8.817015,6.023574,6.023574,8.759313,8.759313,2.680355,23.165264,23.165264,32.116966,36.665932,38.127178,36.812767,32.494812,24.149897,8.434944,7.808374,8.018738,7.348961,3.322847,2.519797,0.767765,3.337775,7.609959,5.437573,1.060537,0.668401,0.532865,0.323587,0.337279,0.539651,0.434971,0.821242,1.390029,0.487548,0.425717,1.024746,0.515929,0.641919,4.807839,1.138031,0.383811,0.578061,0.297694,0.623002,4.084089,0.299408,0.365613,0.37584,0.44944,0.354451,0.188046,0.345849,1.608365,0.20978,0.536103,1.413754,0.17095,0.533871,0.234748,0.88436,0.241357,0.935528,0.208513,0.470463,0.352675,0.443368,0.711917,0.399172,0.293388,0.386417,0.557889,3
3125,'2018/02/22 16:22:39:169',14,12.421267,12.421267,12.421267,12.421267,12.421267,12.421267,12.421267,12.421267,17.455729,17.455729,17.455729,17.455729,17.455729,17.455729,17.455729,20.13081,20.13081,20.13081,20.13081,20.13081,22.228863,22.228863,22.228863,22.228863,23.326004,23.326004,23.326004,22.968746,22.968746,22.968746,20.994314,20.994314,17.888147,17.888147,14.595336,14.595336,9.907123,9.907123,6.114512,19.04891,19.04891,30.173294,35.988785,38.466393,38.131477,34.924423,28.155056,15.577855,5.848829,8.757699,12.501721,10.622559,7.463358,4.801433,5.048263,10.307316,11.259738,5.357216,3.069705,0.817662,1.036682,1.16954,0.802168,0.541505,0.848678,0.800579,1.125374,1.569873,0.521089,0.947987,1.290242,4.913812,0.632374,0.415393,0.389367,0.417327,0.654915,4.392065,0.473013,0.294014,0.43106,0.452232,0.415072,0.245366,0.505842,1.624092,0.242112,0.606751,1.596077,0.25068,0.518499,0.165879,0.915917,0.252437,1.069741,0.233107,0.466738,0.374956,0.412799,0.808448,0.446025,0.273901,0.386492,0.630159,3
3126,'2018/02/22 16:22:39:186',14,12.421267,12.421267,12.421267,12.421267,12.421267,12.421267,12.421267,12.421267,17.455729,17.455729,17.455729,17.455729,17.455729,17.455729,17.455729,20.13081,20.13081,20.13081,20.13081,20.13081,22.228863,22.228863,22.228863,22.228863,23.326004,23.326004,23.326004,22.968746,22.968746,22.968746,20.994314,20.994314,17.888147,17.888147,14.595336,14.595336,9.907123,9.907123,6.114512,19.04891,19.04891,30.173294,35.988785,38.466393,38.131477,34.924423,28.155056,15.577855,5.848829,8.757699,12.501721,10.622559,7.463358,4.801433,5.048263,10.307316,11.259738,5.357216,3.069705,0.817662,1.036682,1.16954,0.802168,0.541505,0.848678,0.800579,1.125374,1.569873,0.521089,0.947987,1.290242,4.913812,0.632374,0.415393,0.389367,0.417327,0.654915,4.392065,0.473013,0.294014,0.43106,0.452232,0.415072,0.245366,0.505842,1.624092,0.242112,0.606751,1.596077,0.25068,0.518499,0.165879,0.915917,0.252437,1.069741,0.233107,0.466738,0.374956,0.412799,0.808448,0.446025,0.273901,0.386492,0.630159,3
3127,'2018/02/22 16:22:39:202',14,2.09153,2.09153,2.09153,2.09153,2.09153,2.09153,2.09153,2.09153,5.025957,5.025957,5.025957,5.025957,5.025957,5.025957,5.025957,4.533415,4.533415,4.533415,4.533415,4.533415,1.907068,1.907068,1.907068,1.907068,5.285938,5.285938,5.285938,6.502219,6.502219,6.502219,6.53933,6.53933,7.867002,7.867002,7.68432,7.68432,5.619255,5.619255,12.340295,12.469301,12.469301,29.04451,36.553432,40.145885,40.801018,38.674057,33.352444,23.236591,3.590693,7.160923,4.142896,5.758105,5.8899,3.431345,4.131852,6.054036,12.893594,9.991108,2.558918,0.586644,0.663631,1.986459,1.364305,1.007732,1.013193,0.77343,0.895428,1.428175,0.731469,1.006387,1.540645,6.901883,0.944754,0.35569,0.546606,0.294219,0.683476,5.29796,0.377137,0.513011,0.937646,0.914025,0.689792,0.314526,0.597009,2.219244,0.262147,0.660577,2.072075,0.403407,0.787201,0.337675,1.241042,0.388042,1.361153,0.348939,0.691697,0.5858,0.568455,1.01517,0.655509,0.446173,0.549599,0.811242,3
3128,'2018/02/22 16:22:39:219',14,3.088287,3.088287,3.088287,3.088287,3.088287,3.088287,3.088287,3.088287,6.037443,6.037443,6.037443,6.037443,6.037443,6.037443,6.037443,6.897573,6.897573,6.897573,6.897573,6.897573,6.624036,6.624036,6.624036,6.624036,5.171483,5.171483,5.171483,3.92785,3.92785,3.92785,5.331954,5.331954,2.641265,2.641265,4.165919,4.165919,1.733489,1.733489,9.510379,4.531588,4.531588,23.529778,32.475929,36.937538,38.275024,36.768169,32.067314,22.573366,6.269177,9.323056,6.144219,8.493106,5.391822,5.390576,2.698129,7.952254,12.804688,9.603279,3.175833,2.434028,1.205326,1.287434,2.104447,2.209404,1.443643,1.501585,0.721072,2.308336,1.119641,0.872669,1.281899,4.956441,0.638664,0.478997,0.61319,0.336727,0.540615,4.070439,0.281016,0.409355,0.368221,0.733989,0.424671,0.224851,0.532642,1.667437,0.205939,0.467073,1.561828,0.259265,0.650189,0.244396,1.007661,0.268053,0.975943,0.257927,0.563801,0.472842,0.448516,0.730544,0.486391,0.369145,0.407703,0.583507,3
3129,'2018/02/22 16:22:39:236',14,0.918137,0.918137,0.918137,0.918137,0.918137,0.918137,0.918137,0.918137,3.440993,3.440993,3.440993,3.440993,3.440993,3.440993,3.440993,5.022987,5.022987,5.022987,5.022987,5.022987,5.193509,5.193509,5.193509,5.193509,4.244859,4.244859,4.244859,3.951937,3.951937,3.951937,4.635899,4.635899,3.036289,3.036289,2.005365,2.005365,1.129488,1.129488,7.404434,4.078315,4.078315,20.707962,29.815351,34.521702,36.143833,35.006916,30.899332,22.79567,6.771342,7.478287,1.523555,7.509567,6.250036,3.168119,2.417885,7.780213,12.744667,10.991061,3.885401,2.025057,3.096333,2.355364,0.710863,1.946294,2.936882,1.647931,1.891802,2.085452,1.20022,0.648693,1.171526,4.254892,1.096763,0.200611,0.446252,0.541439,0.504624,3.338859,0.347425,0.338429,0.384977,0.615049,0.524714,0.279961,0.598243,1.377485,0.14978,0.396591,1.281155,0.236169,0.531035,0.219595,0.848845,0.223149,0.799499,0.218332,0.467741,0.409261,0.34018,0.572918,0.420261,0.318299,0.326743,0.469452,3
3130,'2018/02/22 16:22:39:253',14,1.340798,1.340798,1.340798,1.340798,1.340798,1.340798,1.340798,1.340798,2.869919,2.869919,2.869919,2.869919,2.869919,2.869919,2.869919,3.429953,3.429953,3.429953,3.429953,3.429953,3.140297,3.140297,3.140297,3.140297,2.441735,2.441735,2.441735,2.21625,2.21625,2.21625,4.130659,4.130659,3.991788,3.991788,2.013877,2.013877,2.531417,2.531417,8.365618,7.259681,7.259681,18.073977,27.82151,32.747902,34.476524,33.433659,29.541462,22.304638,11.558763,7.9868,8.899052,3.717457,3.786204,3.044068,1.962926,6.766172,11.569522,9.554698,2.894647,1.484055,1.769381,1.334805,1.370514,1.540956,1.428675,1.275324,1.339632,0.938802,0.989902,0.448798,1.09871,3.454164,0.642285,0.249273,0.769332,0.2966,0.374057,2.970592,0.383763,0.339883,0.392533,0.537181,0.241131,0.208381,0.455512,1.107285,0.155221,0.311704,1.08926,0.22523,0.41267,0.180638,0.674972,0.179965,0.680142,0.165787,0.36064,0.342149,0.293159,0.50177,0.34902,0.250823,0.27414,0.400982,3
3131,'2018/02/22 16:22:39:269',14,5.824632,5.824632,5.824632,5.824632,5.824632,5.824632,5.824632,5.824632,12.342886,12.342886,12.342886,12.342886,12.342886,12.342886,12.342886,12.838996,12.838996,12.838996,12.838996,12.838996,11.000103,11.000103,11.000103,11.000103,8.518528,8.518528,8.518528,8.696132,8.696132,8.696132,8.985548,8.985548,8.393705,8.393705,7.777213,7.777213,5.676015,5.676015,9.14845,7.125903,7.125903,24.114069,32.120342,36.060783,36.990131,35.094482,29.967299,20.016764,7.683267,7.744257,7.58573,5.219314,3.047615,4.138876,5.966633,8.703028,11.246115,7.900701,3.397462,1.699206,0.472544,0.825841,1.746025,1.694523,0.801705,0.412835,1.013874,0.781617,0.191016,0.547743,0.61217,4.720376,0.853655,0.245644,0.407536,0.397126,0.479623,3.836541,0.273827,0.308786,0.557184,0.758772,0.648456,0.300948,0.489752,1.492714,0.152584,0.448797,1.398221,0.238214,0.563618,0.218351,0.873331,0.2313,0.888416,0.231278,0.485961,0.401672,0.37478,0.636392,0.432861,0.311937,0.353705,0.521279,3
3132,'2018/02/22 16:22:39:285',14,6.642824,6.642824,6.642824,6.642824,6.642824,6.642824,6.642824,6.642824,10.03361,10.03361,10.03361,10.03361,10.03361,10.03361,10.03361,10.268785,10.268785,10.268785,10.268785,10.268785,9.461072,9.461072,9.461072,9.461072,7.442427,7.442427,7.442427,3.057016,3.057016,3.057016,2.109128,2.109128,3.160176,3.160176,5.584861,5.584861,2.944458,2.944458,9.067525,15.378055,15.378055,27.948984,34.725765,37.937649,38.275627,35.773739,29.806221,17.67606,11.406559,9.974133,0.355629,6.271171,6.892305,4.131423,6.981872,10.493523,11.417089,5.456602,1.214804,0.508698,1.668907,1.683123,1.676046,1.400021,1.672372,1.318742,1.445193,0.873931,0.903887,0.559442,1.419212,5.704891,0.936456,0.787222,0.223335,0.497149,0.649906,4.141123,0.506314,0.670517,0.480101,0.621671,0.568777,0.152206,0.450857,1.822612,0.244535,0.529107,1.609396,0.316671,0.65745,0.156039,1.024593,0.297507,1.006232,0.292916,0.581312,0.390239,0.572184,0.799037,0.515347,0.327792,0.487686,0.637628,3
